match_id,season_id,match_date,home_team_id,away_team_id,full_time_home_goals,full_time_away_goals,full_time_result,half_time_home_goals,half_time_away_goals,half_time_result
2509,7,2022-02-12,21,17,0,4,A,0,1,A
2510,7,2022-02-13,6,16,0,1,A,0,1,A
2511,7,2022-02-13,20,2,1,0,H,1,0,H
2512,7,2022-02-13,27,31,0,2,A,0,2,A
2513,7,2022-02-13,15,30,2,2,D,1,1,D
2514,7,2022-02-15,18,5,2,0,H,0,0,D
2515,7,2022-02-19,30,20,1,1,D,1,1,D
2516,7,2022-02-19,1,4,2,1,H,0,0,D
2517,7,2022-02-19,2,28,0,1,A,0,0,D
2518,7,2022-02-19,5,6,0,3,A,0,2,A
2519,7,2022-02-19,9,8,0,1,A,0,0,D
2520,7,2022-02-19,16,21,3,1,H,0,0,D
2521,7,2022-02-19,23,10,2,0,H,0,0,D
2522,7,2022-02-19,17,27,2,3,A,1,1,D
2523,7,2022-02-20,14,18,2,4,A,0,2,A
2524,7,2022-02-20,31,15,2,1,H,1,1,D
2525,7,2022-02-23,6,27,1,0,H,0,0,D
2526,7,2022-02-23,28,9,1,4,A,1,2,A
2527,7,2022-02-23,16,14,6,0,H,3,0,H
2528,7,2022-02-24,1,31,2,1,H,0,1,A
2529,7,2022-02-25,23,21,2,0,H,1,0,H
2530,7,2022-02-26,14,27,0,4,A,0,3,A
2531,7,2022-02-26,4,20,0,2,A,0,2,A
2532,7,2022-02-26,9,6,1,1,D,1,0,H
2533,7,2022-02-26,18,28,0,0,D,0,0,D
2534,7,2022-02-26,5,2,0,2,A,0,1,A
2535,7,2022-02-26,10,17,0,1,A,0,0,D
2536,7,2022-02-27,30,31,1,0,H,0,0,D
2537,7,2022-03-01,6,15,0,2,A,0,0,D
2538,7,2022-03-05,15,14,1,0,H,0,0,D
2539,7,2022-03-05,2,23,4,0,H,2,0,H
2540,7,2022-03-05,6,8,0,4,A,0,0,D
2541,7,2022-03-05,20,5,2,1,H,2,0,H
2542,7,2022-03-05,21,4,1,3,A,0,1,A
2543,7,2022-03-05,31,9,0,2,A,0,2,A
2544,7,2022-03-05,16,30,1,0,H,1,0,H
2545,7,2022-03-06,28,1,2,3,A,1,2,A
2546,7,2022-03-06,17,18,4,1,H,2,1,H
2547,7,2022-03-07,27,10,5,0,H,3,0,H
2548,7,2022-03-10,21,8,1,3,A,0,2,A
2549,7,2022-03-10,23,20,1,2,A,1,1,D
2550,7,2022-03-10,31,28,4,0,H,2,0,H
2551,7,2022-03-10,14,2,0,3,A,0,1,A
2552,7,2022-03-12,5,16,0,2,A,0,1,A
2553,7,2022-03-12,4,6,2,0,H,0,0,D
2554,7,2022-03-12,18,27,3,2,H,2,1,H
2555,7,2022-03-13,8,20,1,0,H,0,0,D
2556,7,2022-03-13,10,31,0,1,A,0,0,D
2557,7,2022-03-13,14,21,2,1,H,1,0,H
2558,7,2022-03-13,23,28,1,2,A,1,2,A
2559,7,2022-03-13,30,2,2,1,H,0,0,D
2560,7,2022-03-13,1,15,2,0,H,1,0,H
2561,7,2022-03-14,9,17,0,0,D,0,0,D
2562,7,2022-03-16,5,27,0,2,A,0,1,A
2563,7,2022-03-16,1,16,0,2,A,0,0,D
2564,7,2022-03-17,10,20,1,0,H,0,0,D
2565,7,2022-03-18,31,14,2,3,A,2,0,H
2566,7,2022-03-19,2,1,0,1,A,0,1,A
2567,7,2022-03-20,15,4,2,1,H,2,0,H
2568,7,2022-03-20,27,30,3,1,H,2,1,H
2569,7,2022-04-02,16,28,2,0,H,1,0,H
2570,7,2022-04-02,5,21,0,0,D,0,0,D
2571,7,2022-04-02,6,17,0,2,A,0,2,A
2572,7,2022-04-02,8,4,1,4,A,0,0,D
2573,7,2022-04-02,14,23,1,1,D,1,0,H
2574,7,2022-04-02,31,2,2,1,H,2,0,H
2575,7,2022-04-02,18,15,1,1,D,0,0,D
2576,7,2022-04-03,30,10,2,1,H,1,0,H
2577,7,2022-04-03,27,20,5,1,H,1,1,D
2578,7,2022-04-04,9,1,3,0,H,2,0,H
2579,7,2022-04-06,6,10,3,2,H,1,2,A
2580,7,2022-04-08,20,31,1,0,H,0,0,D
2581,7,2022-04-09,10,18,1,0,H,1,0,H
2582,7,2022-04-09,1,5,1,2,A,0,1,A
2583,7,2022-04-09,23,8,0,6,A,0,4,A
2584,7,2022-04-09,28,14,0,3,A,0,1,A
2585,7,2022-04-09,2,27,0,4,A,0,1,A
2586,7,2022-04-10,4,30,2,0,H,0,0,D
2587,7,2022-04-10,15,9,2,1,H,2,0,H
2588,7,2022-04-10,21,6,2,0,H,1,0,H
2589,7,2022-04-10,17,16,2,2,D,2,1,H
2590,7,2022-04-16,27,5,0,1,A,0,0,D
2591,7,2022-04-16,18,21,3,2,H,2,1,H
2592,7,2022-04-16,23,1,1,0,H,1,0,H
2593,7,2022-04-16,28,4,1,2,A,0,1,A
2594,7,2022-04-17,20,15,2,1,H,1,1,D
2595,7,2022-04-17,30,6,1,1,D,0,1,A
2596,7,2022-04-19,16,18,4,0,H,2,0,H
2597,7,2022-04-20,8,1,2,4,A,2,2,D
2598,7,2022-04-20,10,15,1,1,D,0,1,A
2599,7,2022-04-20,20,9,1,0,H,1,0,H
2600,7,2022-04-20,17,5,3,0,H,0,0,D
2601,7,2022-04-21,6,23,2,0,H,2,0,H
2602,7,2022-04-23,1,18,3,1,H,2,1,H
2603,7,2022-04-23,15,2,0,0,D,0,0,D
2604,7,2022-04-23,17,28,5,1,H,3,1,H
2605,7,2022-04-23,21,20,0,3,A,0,2,A
2606,7,2022-04-23,4,27,0,0,D,0,0,D
2607,7,2022-04-24,5,23,2,2,D,2,1,H
2608,7,2022-04-24,6,31,1,0,H,0,0,D
2609,7,2022-04-24,8,30,1,0,H,0,0,D
2610,7,2022-04-24,16,10,2,0,H,0,0,D
2611,7,2022-04-25,9,14,0,0,D,0,0,D
2612,7,2022-04-28,18,8,1,1,D,0,0,D
2613,7,2022-04-30,20,16,0,1,A,0,1,A
2614,7,2022-04-30,2,21,2,0,H,1,0,H
2615,7,2022-04-30,23,9,1,2,A,1,0,H
2616,7,2022-04-30,28,6,1,2,A,1,0,H
2617,7,2022-04-30,31,5,0,3,A,0,1,A
2618,7,2022-04-30,14,17,0,4,A,0,1,A
2619,7,2022-05-01,10,8,1,0,H,0,0,D
2620,7,2022-05-01,27,15,3,1,H,1,0,H
2621,7,2022-05-01,30,1,1,2,A,1,1,D
2622,7,2022-05-02,18,4,3,0,H,1,0,H
2623,7,2022-05-07,4,23,3,0,H,2,0,H
2624,7,2022-05-07,6,2,1,3,A,0,2,A
2625,7,2022-05-07,8,31,2,2,D,0,0,D
2626,7,2022-05-07,9,28,1,0,H,1,0,H
2627,7,2022-05-07,5,18,4,0,H,1,0,H
2628,7,2022-05-07,16,27,1,1,D,0,0,D
2629,7,2022-05-08,1,14,2,1,H,2,0,H
2630,7,2022-05-08,15,10,1,2,A,1,2,A
2631,7,2022-05-08,21,30,0,4,A,0,3,A
2632,7,2022-05-08,17,20,5,0,H,2,0,H
2633,7,2022-05-10,2,16,1,2,A,1,1,D
2634,7,2022-05-11,14,8,0,3,A,0,1,A
2635,7,2022-05-11,15,21,3,0,H,0,0,D
2636,7,2022-05-11,28,10,0,0,D,0,0,D
2637,7,2022-05-11,31,17,1,5,A,1,3,A
2638,7,2022-05-12,27,1,3,0,H,2,0,H
2639,7,2022-05-15,27,6,1,0,H,1,0,H
2640,7,2022-05-15,2,9,1,1,D,0,0,D
2641,7,2022-05-15,14,5,1,1,D,0,1,A
2642,7,2022-05-15,28,15,1,5,A,1,2,A
2643,7,2022-05-15,30,17,2,2,D,2,0,H
2644,7,2022-05-15,31,21,1,1,D,0,1,A
2645,7,2022-05-15,10,4,2,3,A,2,1,H
2646,7,2022-05-16,20,1,2,0,H,0,0,D
2647,7,2022-05-17,23,16,1,2,A,1,1,D
2648,7,2022-05-19,10,9,3,2,H,0,2,A
2649,7,2022-05-19,2,6,1,1,D,0,1,A
2650,7,2022-05-19,8,15,1,1,D,1,1,D
2651,7,2022-05-22,1,10,5,1,H,2,1,H
2652,7,2022-05-22,4,14,1,2,A,0,0,D
2653,7,2022-05-22,5,30,3,1,H,0,1,A
2654,7,2022-05-22,6,20,1,2,A,0,1,A
2655,7,2022-05-22,8,28,2,1,H,1,0,H
2656,7,2022-05-22,9,18,1,0,H,1,0,H
2657,7,2022-05-22,15,23,4,1,H,0,0,D
2658,7,2022-05-22,16,31,3,1,H,1,1,D
2659,7,2022-05-22,17,2,3,2,H,0,1,A
2660,7,2022-05-22,21,27,0,5,A,0,2,A
